,0
39313,0.025
39314,0.018
39315,0.022
39316,0.012
39317,0.023000000000000003
39318,0.032
39319,0.029999999999999995
39320,0.017
39321,0.028
39322,0.03
39323,0.027999999999999997
39324,0.016
39325,0.019
39326,0.033
39327,0.029
39328,0.023000000000000003
39329,0.034
39330,0.019
39331,0.026
39332,0.037
39333,0.023
39334,0.025
39335,0.025
39336,0.041
39337,0.018
39338,0.017
39339,0.025
39340,0.023
39341,0.019
39342,0.023
39343,0.019
39344,0.028
39345,0.015
39346,0.027
39347,0.028
39348,0.03
39349,0.019
39350,0.025
39351,0.01
39352,0.019
39353,0.012000000000000002
39354,0.019
39355,0.023000000000000003
39356,0.03
39357,0.023999999999999997
39358,0.025
39359,0.024
39360,0.023
39361,0.029
39362,0.022
39363,0.021
39364,0.014
39365,0.023
39366,0.026
39367,0.021
39368,0.02
39369,0.031
39370,0.034
39371,0.018
39372,0.017
39373,0.028
39374,0.03
39375,0.027
39376,0.028000000000000004
39377,0.042
39378,0.019
39379,0.031
39380,0.016
39381,0.022
39382,0.009
39383,0.022
39384,0.022
39385,0.03
39386,0.019
39387,0.014999999999999998
39388,0.038
39389,0.018
39390,0.036
39391,0.035
39392,0.043
39393,0.019
39394,0.032
39395,0.031
39396,0.03
39397,0.026
39398,0.022
39399,0.021
39400,0.02
39401,0.016
39402,0.02
39403,0.014
39404,0.024
39405,0.012000000000000002
39406,0.042
39407,0.022
39408,0.024
39409,0.017
39410,0.024
39411,0.029999999999999995
39412,0.025000000000000005
39413,0.023
39414,0.027
39415,0.024
39416,0.021
39417,0.019
39418,0.022
39419,0.028999999999999998
39420,0.038
39421,0.01
39422,0.033
39423,0.036
39424,0.028
39425,0.024
39426,0.025
39427,0.032
39428,0.027
39429,0.028
39430,0.014
39431,0.035
39432,0.03
39433,0.032
39434,0.032
39435,0.041
39436,0.026000000000000002
39437,0.021
39438,0.028000000000000004
39439,0.037
39440,0.023
39441,0.02
39442,0.023
39443,0.024000000000000004
39444,0.030000000000000002
39445,0.022
39446,0.015
39447,0.028
39448,0.024
39449,0.03
39450,0.022
39451,0.034
39452,0.034
39453,0.028
39454,0.022
39455,0.023
39456,0.023000000000000003
39457,0.022
39458,0.03
39459,0.039
39460,0.041
39461,0.021
39462,0.013
39463,0.031
39464,0.024
39465,0.017
39466,0.041
39467,0.017
39468,0.026000000000000002
39469,0.037
39470,0.022
39471,0.015
39472,0.027
39473,0.02
39474,0.024
39475,0.025
39476,0.028
39477,0.027
39478,0.022
39479,0.018
39480,0.009
39481,0.022000000000000002
39482,0.018
39483,0.022
39484,0.036
39485,0.021
39486,0.03
39487,0.026000000000000002
39488,0.031
39489,0.029
39490,0.025
39491,0.019
39492,0.026
39493,0.026
39494,0.023000000000000003
39495,0.028
39496,0.042
39497,0.015
39498,0.027
39499,0.028
39500,0.035
39501,0.013
39502,0.019
39503,0.008
39504,0.034
39505,0.027
39506,0.038
39507,0.026
39508,0.024
39509,0.028
39510,0.037
39511,0.022
39512,0.007
39513,0.034
39514,0.037
39515,0.03
39516,0.034
39517,0.025
39518,0.024000000000000004
39519,0.026000000000000002
39520,0.031000000000000003
39521,0.02
39522,0.021
39523,0.017
39524,0.019
39525,0.038
39526,0.026
39527,0.02
39528,0.016
39529,0.033
39530,0.02
39531,0.028
39532,0.026
39533,0.027
39534,0.028
39535,0.030999999999999996
39536,0.026
39537,0.024
39538,0.023000000000000003
39539,0.029000000000000005
39540,0.021
39541,0.018
39542,0.032
39543,0.036
39544,0.015
39545,0.027
39546,0.007
39547,0.02
39548,0.025
39549,0.035
39550,0.03
39551,0.032
39552,0.03
39553,0.034
39554,0.017
39555,0.024
39556,0.022
39557,0.021
39558,0.021
39559,0.019
39560,0.019
39561,0.011
39562,0.025
39563,0.026
39564,0.025
39565,0.018
39566,0.022
39567,0.022000000000000002
39568,0.02
39569,0.025
39570,0.024
39571,0.008
39572,0.022
39573,0.027
39574,0.024000000000000004
39575,0.031
39576,0.028
39577,0.02
39578,0.037
39579,0.028
39580,0.03
39581,0.018
39582,0.013
39583,0.017
39584,0.029
39585,0.018
39586,0.019
39587,0.031
39588,0.028000000000000004
39589,0.027
39590,0.032
39591,0.033
39592,0.026
39593,0.034
39594,0.025
39595,0.014
39596,0.007
39597,0.04
39598,0.026
39599,0.027
39600,0.027
39601,0.024
39602,0.021
39603,0.024000000000000004
39604,0.022
39605,0.034
39606,0.01
39607,0.013000000000000001
39608,0.034
39609,0.029
39610,0.028000000000000004
39611,0.016
39612,0.018
39613,0.035
39614,0.022
39615,0.022
39616,0.018
39617,0.023
39618,0.023
39619,0.018
39620,0.02
39621,0.026
39622,0.011
39623,0.023000000000000003
39624,0.02
39625,0.013
39626,0.043
39627,0.045
39628,0.026
39629,0.026000000000000002
39630,0.015
39631,0.027000000000000003
39632,0.029000000000000005
39633,0.021
39634,0.025
39635,0.025
39636,0.025
39637,0.04
39638,0.028
39639,0.032
39640,0.041
39641,0.026
39642,0.028
39643,0.036
39644,0.021
39645,0.023
39646,0.026
39647,0.023
39648,0.021
39649,0.015
39650,0.025
39651,0.033
39652,0.025
39653,0.038
39654,0.031
39655,0.034
39656,0.03
39657,0.026
39658,0.018
39659,0.026000000000000002
39660,0.024
39661,0.028
39662,0.03
39663,0.02
39664,0.03
39665,0.016
39666,0.038
39667,0.027
39668,0.042
39669,0.025
39670,0.022
39671,0.013
39672,0.014
39673,0.025
39674,0.007
39675,0.015000000000000001
39676,0.026
39677,0.035
39678,0.025
39679,0.032
39680,0.025
39681,0.023
39682,0.017
39683,0.034
39684,0.029
39685,0.024
39686,0.018
39687,0.029
39688,0.02
39689,0.012
39690,0.022
39691,0.022
39692,0.042
39693,0.023000000000000003
39694,0.026
39695,0.033
39696,0.021
39697,0.024000000000000004
39698,0.037
39699,0.007
39700,0.032
39701,0.017
39702,0.02
39703,0.028
39704,0.015
39705,0.031
39706,0.02
39707,0.042
39708,0.029
39709,0.034
39710,0.017
39711,0.027000000000000003
39712,0.017
39713,0.025
39714,0.03
39715,0.017
39716,0.022
39717,0.018
39718,0.022
39719,0.02
39720,0.023
39721,0.034
39722,0.027
39723,0.014
39724,0.02
39725,0.025999999999999995
39726,0.018
39727,0.027
39728,0.02
39729,0.021
39730,0.022
39731,0.018999999999999996
39732,0.018
39733,0.034
39734,0.039
39735,0.019
39736,0.03
39737,0.022
39738,0.025000000000000005
39739,0.025
39740,0.028
39741,0.02
39742,0.023
39743,0.013
39744,0.014
39745,0.039
39746,0.017
39747,0.025000000000000005
39748,0.018
39749,0.018
39750,0.036
39751,0.019
39752,0.037
39753,0.031
39754,0.038
39755,0.012
39756,0.025
39757,0.026
39758,0.026
39759,0.026
39760,0.032
39761,0.025000000000000005
39762,0.026999999999999996
39763,0.021
39764,0.02
39765,0.02
39766,0.024
39767,0.030000000000000002
39768,0.023
39769,0.027
39770,0.03
39771,0.014
39772,0.026
39773,0.035
39774,0.019
39775,0.026
39776,0.014
39777,0.024
39778,0.023
39779,0.017
39780,0.035
39781,0.02
39782,0.017
39783,0.029
39784,0.024
39785,0.034
39786,0.034
39787,0.033
39788,0.026000000000000002
39789,0.016
39790,0.015000000000000001
39791,0.029
39792,0.036
39793,0.017
39794,0.019
39795,0.023
39796,0.032
39797,0.017
39798,0.017
39799,0.025
39800,0.023
39801,0.042
39802,0.044000000000000004
39803,0.023000000000000003
39804,0.017
39805,0.015
39806,0.014
39807,0.022
39808,0.021
39809,0.026
39810,0.025
39811,0.012
39812,0.021
39813,0.029
39814,0.019
39815,0.024
39816,0.029
39817,0.03
39818,0.027
39819,0.02
39820,0.036
39821,0.017
39822,0.02
39823,0.013
39824,0.021
39825,0.028
39826,0.024
39827,0.019
39828,0.038
39829,0.012
39830,0.024
39831,0.017
39832,0.019
39833,0.019
39834,0.023
39835,0.02
39836,0.022
39837,0.024
39838,0.019
39839,0.015
39840,0.015
39841,0.023
39842,0.031
39843,0.013
39844,0.027000000000000003
39845,0.019
39846,0.023
39847,0.025
39848,0.018
39849,0.035
39850,0.039
39851,0.025
39852,0.029999999999999995
39853,0.032
39854,0.024
39855,0.025
39856,0.026
39857,0.023000000000000003
39858,0.026
39859,0.03
39860,0.021
39861,0.028
39862,0.025
39863,0.025000000000000005
39864,0.028
39865,0.026
39866,0.030000000000000002
39867,0.027
39868,0.032
39869,0.023
39870,0.026
39871,0.042
39872,0.023000000000000003
39873,0.028
39874,0.021
39875,0.03
39876,0.026
39877,0.022
39878,0.036
39879,0.021
39880,0.034
39881,0.034
39882,0.027000000000000003
39883,0.024
39884,0.023
39885,0.025
39886,0.03
39887,0.034
39888,0.037
39889,0.028
39890,0.019
39891,0.024000000000000004
39892,0.025
39893,0.034
39894,0.025000000000000005
39895,0.034
39896,0.018
39897,0.021
39898,0.025
39899,0.009
39900,0.03
39901,0.028
39902,0.03
39903,0.042
39904,0.026
39905,0.015
39906,0.021
39907,0.021
39908,0.018
39909,0.024000000000000004
39910,0.019
39911,0.023
39912,0.019
39913,0.029
39914,0.031
39915,0.018
39916,0.021
39917,0.022
39918,0.03
39919,0.027
39920,0.032
39921,0.02
39922,0.009
39923,0.043
39924,0.017
39925,0.028
39926,0.025
39927,0.034
39928,0.034
39929,0.018
39930,0.027
39931,0.016
39932,0.037
39933,0.022
39934,0.028
39935,0.026
39936,0.02
39937,0.024000000000000004
39938,0.019
39939,0.03
39940,0.017
39941,0.042
39942,0.019
39943,0.019
39944,0.03
39945,0.033
39946,0.022
39947,0.023
39948,0.019
39949,0.024
39950,0.016
39951,0.028
39952,0.027
39953,0.019
39954,0.038
39955,0.039
39956,0.024
39957,0.019999999999999997
39958,0.034
39959,0.036
39960,0.016
39961,0.025000000000000005
39962,0.02
39963,0.017
39964,0.017
39965,0.02
39966,0.014
39967,0.025000000000000005
39968,0.018
39969,0.035
39970,0.024
39971,0.03
39972,0.022
39973,0.025
39974,0.011
39975,0.024
39976,0.034
39977,0.024000000000000004
39978,0.027
39979,0.019
39980,0.027
39981,0.03
39982,0.018
39983,0.037
39984,0.027000000000000003
39985,0.019
39986,0.027999999999999997
39987,0.028
39988,0.02
39989,0.02
39990,0.024
39991,0.019
39992,0.019
39993,0.034
39994,0.033
39995,0.025
39996,0.008
39997,0.017
39998,0.022
39999,0.031
40000,0.03
40001,0.019
40002,0.028000000000000004
40003,0.015
40004,0.017
40005,0.025
40006,0.033
40007,0.016
40008,0.01
40009,0.033
40010,0.017
40011,0.014
40012,0.02
40013,0.024
40014,0.027
40015,0.013
40016,0.036
40017,0.022
40018,0.02
40019,0.03
40020,0.034
40021,0.022
40022,0.025
40023,0.028
40024,0.019
40025,0.02
40026,0.022
40027,0.028
40028,0.029
40029,0.019
40030,0.032
40031,0.024
40032,0.028
40033,0.035
40034,0.032
40035,0.025
40036,0.014
40037,0.024
40038,0.027
40039,0.019
40040,0.04
40041,0.042
40042,0.014
40043,0.028
40044,0.042
40045,0.013
40046,0.009
40047,0.022
40048,0.02
40049,0.027000000000000003
40050,0.021
40051,0.022
40052,0.025
40053,0.018
40054,0.027
40055,0.029
40056,0.017
40057,0.021
40058,0.031
40059,0.021
40060,0.019
40061,0.029
40062,0.006
40063,0.021
40064,0.022
40065,0.036
40066,0.033
40067,0.034
40068,0.034
40069,0.032
40070,0.017
40071,0.033
40072,0.023
40073,0.025
40074,0.029000000000000005
40075,0.034
40076,0.015
40077,0.016
40078,0.022
40079,0.023
40080,0.019
40081,0.012
40082,0.027
40083,0.034
40084,0.015
40085,0.018
40086,0.023000000000000003
40087,0.034
40088,0.017
40089,0.026
40090,0.017
40091,0.022
40092,0.032
40093,0.021
40094,0.026
40095,0.021
40096,0.034
40097,0.024000000000000004
40098,0.024
40099,0.02
40100,0.03
40101,0.018
40102,0.025000000000000005
40103,0.017
40104,0.035
40105,0.017
40106,0.021
40107,0.018
40108,0.027
40109,0.041
40110,0.023
40111,0.023999999999999997
40112,0.022
40113,0.027
40114,0.021
40115,0.024
40116,0.04
40117,0.018
40118,0.02
40119,0.015
40120,0.022
40121,0.021
40122,0.019
40123,0.016
40124,0.028
40125,0.031
40126,0.023
40127,0.028
40128,0.024
40129,0.026
40130,0.025
40131,0.016
40132,0.042
40133,0.013
40134,0.015
40135,0.020000000000000004
40136,0.028
40137,0.024
40138,0.028
40139,0.036
40140,0.026
40141,0.017
40142,0.026
40143,0.023
40144,0.018
40145,0.034
40146,0.016
40147,0.021
40148,0.025000000000000005
40149,0.03
40150,0.024000000000000004
40151,0.025
40152,0.02
40153,0.028
40154,0.036
40155,0.027
40156,0.015
40157,0.014
40158,0.03
40159,0.024
40160,0.016
40161,0.019
40162,0.021
40163,0.018
40164,0.034
40165,0.02
40166,0.03
40167,0.017
40168,0.027
40169,0.023000000000000003
40170,0.016
40171,0.025000000000000005
40172,0.024
40173,0.038
40174,0.015
40175,0.026
40176,0.03
40177,0.022
40178,0.037
40179,0.034
40180,0.013
40181,0.018
40182,0.025
40183,0.024
40184,0.038
40185,0.018
40186,0.024
40187,0.023000000000000003
40188,0.019
40189,0.007
40190,0.022000000000000002
40191,0.02
40192,0.015
40193,0.033
40194,0.025
40195,0.025
40196,0.025000000000000005
40197,0.042
40198,0.026
40199,0.020999999999999998
40200,0.028
40201,0.030999999999999996
40202,0.015000000000000001
40203,0.02
40204,0.019
40205,0.021
40206,0.042
40207,0.024000000000000004
40208,0.022000000000000002
40209,0.026000000000000002
40210,0.028000000000000004
40211,0.026
40212,0.006
40213,0.023000000000000003
40214,0.025
40215,0.025
40216,0.030999999999999996
40217,0.038
40218,0.013
40219,0.017
40220,0.03
40221,0.033
40222,0.019
40223,0.036
40224,0.02
40225,0.02
40226,0.007
40227,0.02
40228,0.023
40229,0.022
40230,0.023
40231,0.03
40232,0.024
40233,0.021
40234,0.022
40235,0.029999999999999995
40236,0.011000000000000001
40237,0.025
40238,0.025000000000000005
40239,0.014
40240,0.021
40241,0.023000000000000003
40242,0.025000000000000005
40243,0.013
40244,0.017999999999999995
40245,0.031
40246,0.023
40247,0.03
40248,0.024
40249,0.014
40250,0.02
40251,0.017
40252,0.028
40253,0.029
40254,0.032
40255,0.02
40256,0.039
40257,0.017
40258,0.027
40259,0.03
40260,0.023
40261,0.031
40262,0.023
40263,0.023
40264,0.01
40265,0.017
40266,0.042
40267,0.026
40268,0.032
40269,0.03
40270,0.025000000000000005
40271,0.037
40272,0.017
40273,0.035
40274,0.03
40275,0.024000000000000004
40276,0.03
40277,0.025
40278,0.017
40279,0.02
40280,0.027
40281,0.031
40282,0.022
40283,0.026
40284,0.017
40285,0.024000000000000004
40286,0.015
40287,0.034
40288,0.024
40289,0.017
40290,0.014
40291,0.029000000000000005
40292,0.025
40293,0.025
40294,0.018
40295,0.024000000000000004
40296,0.013
40297,0.017
40298,0.02
40299,0.029
40300,0.025
40301,0.017
40302,0.021
40303,0.01
40304,0.027
40305,0.019
40306,0.02
40307,0.033
40308,0.019
40309,0.027000000000000003
40310,0.027
40311,0.033
40312,0.044
40313,0.017
40314,0.036
40315,0.021
40316,0.021
40317,0.015
40318,0.029
40319,0.022
40320,0.026
40321,0.031
40322,0.023
40323,0.028
40324,0.025
40325,0.022
40326,0.025
40327,0.021
40328,0.030000000000000002
40329,0.006
40330,0.036
40331,0.025
40332,0.023
40333,0.019
40334,0.018
40335,0.021
40336,0.022000000000000002
40337,0.03
40338,0.022
40339,0.018
40340,0.015
40341,0.031
40342,0.028
40343,0.015000000000000001
40344,0.035
40345,0.026
40346,0.031
40347,0.03
40348,0.017
40349,0.028000000000000004
40350,0.036
40351,0.024
40352,0.045
40353,0.027000000000000003
40354,0.026
40355,0.025
40356,0.042
40357,0.024
40358,0.012999999999999998
40359,0.015000000000000001
40360,0.024
40361,0.025
40362,0.028
40363,0.036
40364,0.021
40365,0.02
40366,0.04
40367,0.030000000000000002
40368,0.012
40369,0.02
40370,0.025
40371,0.033
40372,0.027000000000000003
40373,0.028
40374,0.024
40375,0.02
40376,0.024
40377,0.034
40378,0.024
40379,0.03
40380,0.028000000000000004
40381,0.015
40382,0.02
40383,0.01
40384,0.012
40385,0.014
40386,0.018
40387,0.03
40388,0.032
40389,0.016
40390,0.028000000000000004
40391,0.021
40392,0.024
40393,0.021
40394,0.032
40395,0.024
40396,0.024
40397,0.019
40398,0.04
40399,0.02
40400,0.025
40401,0.025
40402,0.019
40403,0.019
40404,0.023
40405,0.034
40406,0.019
40407,0.034
40408,0.042
40409,0.03
40410,0.017
40411,0.034
40412,0.025
40413,0.041
40414,0.018
40415,0.016
40416,0.032
40417,0.044
40418,0.035
40419,0.021
40420,0.032
40421,0.029
40422,0.017
40423,0.023
40424,0.019
40425,0.03
40426,0.023
40427,0.034
40428,0.02
40429,0.008
40430,0.02
40431,0.014
40432,0.022
40433,0.027000000000000003
40434,0.024
40435,0.012
40436,0.028
40437,0.018
40438,0.027000000000000003
40439,0.024
40440,0.022
40441,0.027
40442,0.01
40443,0.026
40444,0.033
40445,0.017
40446,0.022
40447,0.039
40448,0.033
40449,0.024
40450,0.031
40451,0.042
40452,0.026
40453,0.026
40454,0.025
40455,0.028
40456,0.027
40457,0.034
40458,0.032
40459,0.025
40460,0.023
40461,0.034
40462,0.032
40463,0.022
40464,0.023
40465,0.030999999999999996
40466,0.016
40467,0.034
40468,0.018
40469,0.014
40470,0.014
40471,0.024
40472,0.021
40473,0.03
40474,0.035
40475,0.009999999999999998
40476,0.028
40477,0.008
40478,0.023
40479,0.022
40480,0.025
40481,0.038
40482,0.024000000000000004
40483,0.018
40484,0.03
40485,0.017
40486,0.041
40487,0.019
40488,0.024
40489,0.026
40490,0.033
40491,0.033
40492,0.02
40493,0.017
40494,0.023
40495,0.031000000000000003
40496,0.023
40497,0.025
40498,0.023
40499,0.024
40500,0.033
40501,0.04
40502,0.02
40503,0.027
40504,0.037
40505,0.021
40506,0.036
40507,0.029
40508,0.03
40509,0.022
40510,0.038
40511,0.015
40512,0.028
40513,0.026
40514,0.023
40515,0.031
40516,0.027
40517,0.031
40518,0.028
40519,0.018
40520,0.023
40521,0.022
40522,0.02
40523,0.021
40524,0.025
40525,0.026
40526,0.033
40527,0.014000000000000002
40528,0.022
40529,0.025
40530,0.034
40531,0.01
40532,0.022
40533,0.03
40534,0.043
40535,0.016
40536,0.029
40537,0.02
40538,0.034
40539,0.028
40540,0.025000000000000005
40541,0.027
40542,0.035
40543,0.026
40544,0.023
40545,0.031
40546,0.033
40547,0.022000000000000002
40548,0.029
40549,0.021
40550,0.027
40551,0.016
40552,0.027
40553,0.034
40554,0.021
40555,0.027
40556,0.016
40557,0.023
40558,0.025
40559,0.024
40560,0.025000000000000005
40561,0.021
40562,0.027999999999999997
40563,0.023
40564,0.03
40565,0.021
40566,0.02
40567,0.029
40568,0.025
40569,0.019
40570,0.022
40571,0.023
40572,0.021
40573,0.045
40574,0.014
40575,0.017
40576,0.025
40577,0.024
40578,0.025
40579,0.018
40580,0.027
40581,0.024
40582,0.017
40583,0.022000000000000002
40584,0.02
40585,0.026
40586,0.029
40587,0.021
40588,0.026000000000000002
40589,0.034
40590,0.023000000000000003
40591,0.024
40592,0.02
40593,0.041
40594,0.019
40595,0.021
40596,0.014
40597,0.03
40598,0.032
40599,0.019
40600,0.034
40601,0.024
40602,0.038
40603,0.029
40604,0.012
40605,0.014
40606,0.028
40607,0.03
40608,0.02
40609,0.013
40610,0.025
40611,0.022
40612,0.019
40613,0.021
40614,0.034
40615,0.028
40616,0.038
40617,0.033
40618,0.035
40619,0.034
40620,0.022
40621,0.029
40622,0.025000000000000005
40623,0.026
40624,0.022
40625,0.035
40626,0.032
40627,0.022
40628,0.026
40629,0.026
40630,0.038
40631,0.03
40632,0.037
40633,0.025000000000000005
40634,0.012000000000000002
40635,0.03
40636,0.02
40637,0.015
40638,0.034
40639,0.038
40640,0.025
40641,0.028
40642,0.021
40643,0.03
40644,0.02
40645,0.031000000000000003
40646,0.025
40647,0.028
40648,0.019
40649,0.02
40650,0.029
40651,0.035
40652,0.027
40653,0.019
40654,0.019
40655,0.018
40656,0.027
40657,0.031
40658,0.017
40659,0.029
40660,0.02
40661,0.03
40662,0.034
40663,0.017
40664,0.025
40665,0.02
40666,0.011
40667,0.034
40668,0.034
40669,0.019
40670,0.013
40671,0.017
40672,0.025
40673,0.017
40674,0.025
40675,0.028
40676,0.029
40677,0.032
40678,0.018
40679,0.023
40680,0.031
40681,0.025
40682,0.015
40683,0.034
40684,0.021
40685,0.028
40686,0.022
40687,0.034
40688,0.029
40689,0.028
40690,0.025
40691,0.026
40692,0.042
40693,0.023
40694,0.019
40695,0.021
40696,0.02
40697,0.03
40698,0.039
40699,0.029
40700,0.022
40701,0.025
40702,0.038
40703,0.019
40704,0.014
40705,0.034
40706,0.033
40707,0.025
40708,0.018
40709,0.03
40710,0.015
40711,0.03
40712,0.025
40713,0.016
40714,0.028
40715,0.033
40716,0.016
40717,0.015
40718,0.028000000000000004
40719,0.021
40720,0.021
40721,0.018
40722,0.021
40723,0.03
40724,0.019
40725,0.023
40726,0.025
40727,0.021
40728,0.033
40729,0.028
40730,0.03
40731,0.019
40732,0.017
40733,0.013
40734,0.034
40735,0.038
40736,0.022
40737,0.024
40738,0.017
40739,0.018
40740,0.026
40741,0.028
40742,0.026000000000000002
40743,0.026
40744,0.022
40745,0.022
40746,0.021
40747,0.026
40748,0.027999999999999997
40749,0.025
40750,0.023000000000000003
40751,0.022
40752,0.025
40753,0.030999999999999996
40754,0.039
40755,0.042
40756,0.036
40757,0.015
40758,0.025
40759,0.025
40760,0.022
40761,0.02
40762,0.015
40763,0.026
40764,0.025
40765,0.018
40766,0.042
40767,0.025
40768,0.027
40769,0.025
40770,0.029
40771,0.019
40772,0.029
40773,0.022
40774,0.022000000000000002
40775,0.031
40776,0.033
40777,0.021
40778,0.028
40779,0.025
40780,0.011000000000000001
40781,0.018
40782,0.028
40783,0.024000000000000004
40784,0.026999999999999996
40785,0.035
40786,0.022
40787,0.039
40788,0.033
40789,0.02
40790,0.034
40791,0.023
40792,0.017
40793,0.022000000000000002
40794,0.014999999999999998
40795,0.025
40796,0.017
40797,0.014
40798,0.019
40799,0.024
40800,0.023
40801,0.017
40802,0.021
40803,0.022
40804,0.022
40805,0.025
40806,0.025
40807,0.02
40808,0.034
40809,0.029
40810,0.034
40811,0.016
40812,0.015
40813,0.02
40814,0.018
40815,0.025
40816,0.019
40817,0.028
40818,0.034
40819,0.023
40820,0.027
40821,0.031
40822,0.016
40823,0.028000000000000004
40824,0.013
40825,0.028
40826,0.032
40827,0.024
40828,0.02
40829,0.021
40830,0.028
40831,0.035
40832,0.035
40833,0.022
40834,0.007
40835,0.04
40836,0.026
40837,0.030999999999999996
40838,0.021
40839,0.024
40840,0.027000000000000003
40841,0.013
40842,0.031
40843,0.023
40844,0.04
40845,0.02
40846,0.023
40847,0.034
40848,0.019
40849,0.025
40850,0.026000000000000002
40851,0.042
40852,0.025
40853,0.015000000000000001
40854,0.037
40855,0.025
40856,0.03
40857,0.024
40858,0.022
40859,0.032
40860,0.032
40861,0.014
40862,0.023
40863,0.009
40864,0.028
40865,0.02
40866,0.035
40867,0.032
40868,0.035
40869,0.025
40870,0.021
40871,0.024000000000000004
40872,0.023000000000000003
40873,0.01
40874,0.025
40875,0.023
40876,0.034
40877,0.016
40878,0.024
40879,0.037
40880,0.024000000000000004
40881,0.014
40882,0.029
40883,0.030000000000000002
40884,0.03
40885,0.036
40886,0.028
40887,0.026
40888,0.03
40889,0.019
40890,0.021
40891,0.03
40892,0.021
40893,0.023
40894,0.042
40895,0.034
40896,0.019
40897,0.025
40898,0.032
40899,0.024000000000000004
40900,0.023
40901,0.012
40902,0.017
40903,0.027
40904,0.02
40905,0.028
40906,0.008
40907,0.02
40908,0.016
40909,0.025
40910,0.018
40911,0.03
40912,0.016
40913,0.032
40914,0.028
40915,0.03
40916,0.022
40917,0.024
40918,0.032
40919,0.016
40920,0.021
40921,0.018
40922,0.022000000000000002
40923,0.032
40924,0.025
40925,0.027
40926,0.029
40927,0.02
40928,0.027
40929,0.025
40930,0.028000000000000004
40931,0.034
40932,0.039
40933,0.03
40934,0.012
40935,0.031
40936,0.016
40937,0.02
40938,0.027999999999999997
40939,0.019
40940,0.027
40941,0.038
40942,0.018
40943,0.043
40944,0.014
40945,0.043
40946,0.027
40947,0.022
40948,0.022
40949,0.029
40950,0.041
40951,0.028
40952,0.007
40953,0.035
40954,0.035
40955,0.026000000000000002
40956,0.03
40957,0.025
40958,0.025
40959,0.027
40960,0.03
40961,0.014
40962,0.021
40963,0.022
40964,0.033
40965,0.03
40966,0.014
40967,0.028
40968,0.022
40969,0.034
40970,0.024
40971,0.019
40972,0.03
40973,0.015
40974,0.028000000000000004
40975,0.034
40976,0.032
40977,0.021
40978,0.016
40979,0.031
40980,0.02
40981,0.009
40982,0.012000000000000002
40983,0.022
40984,0.031
40985,0.024
40986,0.028
40987,0.025
40988,0.022
40989,0.034
40990,0.027
40991,0.018
40992,0.019
40993,0.036
40994,0.028
40995,0.021
40996,0.012
40997,0.008
40998,0.017
40999,0.021
41000,0.018
41001,0.022
41002,0.024
41003,0.026
41004,0.02
41005,0.019
41006,0.02
41007,0.018
41008,0.024
41009,0.025
41010,0.008
41011,0.028
41012,0.022
41013,0.017
41014,0.025000000000000005
41015,0.021
41016,0.035
41017,0.036
41018,0.019
41019,0.017
41020,0.025
41021,0.029
41022,0.019
41023,0.013
41024,0.007
41025,0.027
41026,0.037
41027,0.021
41028,0.022
41029,0.019
41030,0.030999999999999996
41031,0.029
41032,0.021
41033,0.021
41034,0.03
41035,0.023
41036,0.023
41037,0.043
41038,0.034
41039,0.034
41040,0.016
41041,0.012
41042,0.022
41043,0.008
41044,0.02
41045,0.015
41046,0.027
41047,0.025000000000000005
41048,0.032
41049,0.02
41050,0.025
41051,0.019
41052,0.023
41053,0.025
41054,0.019
41055,0.022
41056,0.012
41057,0.017
41058,0.032
41059,0.021
41060,0.034
41061,0.023
41062,0.022
41063,0.022
41064,0.034
41065,0.034
41066,0.008
41067,0.024
41068,0.024
41069,0.034
41070,0.038
41071,0.03
41072,0.022
41073,0.023
41074,0.02
41075,0.023
41076,0.017
41077,0.027
41078,0.017
41079,0.041
41080,0.023
41081,0.02
41082,0.03
41083,0.024000000000000004
41084,0.025
41085,0.028
41086,0.024
41087,0.023
41088,0.032
41089,0.028
41090,0.019
41091,0.021
41092,0.024
41093,0.024
41094,0.027
41095,0.032
41096,0.025
41097,0.034
41098,0.01
41099,0.016
41100,0.028
41101,0.013
41102,0.025
41103,0.023000000000000003
41104,0.038
41105,0.016
41106,0.03
41107,0.032
41108,0.018
41109,0.037
41110,0.026999999999999996
41111,0.034
41112,0.025
41113,0.023
41114,0.035
41115,0.027
41116,0.024
41117,0.03
41118,0.032
41119,0.02
41120,0.029
41121,0.021
41122,0.027000000000000003
41123,0.044
41124,0.009
41125,0.014
41126,0.033
41127,0.028
41128,0.027
41129,0.022
41130,0.016
41131,0.022
41132,0.028000000000000004
41133,0.035
41134,0.037
41135,0.019
41136,0.023000000000000003
41137,0.016
41138,0.02
41139,0.036
41140,0.028
41141,0.04
41142,0.021
41143,0.019
41144,0.012
41145,0.029999999999999995
41146,0.025
41147,0.011
41148,0.013
41149,0.022
41150,0.033
41151,0.024
41152,0.024
41153,0.034
41154,0.014
41155,0.028000000000000004
41156,0.027
41157,0.022
41158,0.017
41159,0.044
41160,0.019
41161,0.017
41162,0.018
41163,0.029
41164,0.025
41165,0.025
41166,0.016
41167,0.02
41168,0.027
41169,0.034
41170,0.008
41171,0.013
41172,0.019
41173,0.033
41174,0.025
41175,0.032
41176,0.029
41177,0.02
41178,0.027
41179,0.04
41180,0.019
41181,0.033
41182,0.03
41183,0.017
41184,0.015
41185,0.01
41186,0.038
41187,0.033
